,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
4105,"0,000541",kd_tree,5,13,1,distance,"-10,248286",217,"0,834314",145
4249,"0,000533",kd_tree,6,13,1,distance,"-10,248286",217,"0,834314",145
4393,"0,000513",kd_tree,7,13,1,distance,"-10,248286",217,"0,834314",145
4537,"0,000531",kd_tree,8,13,1,distance,"-10,248286",217,"0,834314",145
4681,"0,000501",kd_tree,9,13,1,distance,"-10,248286",217,"0,834314",145
4825,"0,000504",kd_tree,10,13,1,distance,"-10,248286",217,"0,834314",145
4969,"0,000509",kd_tree,11,13,1,distance,"-10,248286",217,"0,834314",145
5113,"0,000499",kd_tree,12,13,1,distance,"-10,248286",217,"0,834314",145
5257,"0,000504",kd_tree,13,13,1,distance,"-10,248286",217,"0,834314",145
5401,"0,000503",kd_tree,14,13,1,distance,"-10,248286",217,"0,834314",145
5545,"0,000505",kd_tree,15,13,1,distance,"-10,248286",217,"0,834314",145
5689,"0,000498",kd_tree,16,13,1,distance,"-10,248286",217,"0,834314",145
5833,"0,00049",kd_tree,17,13,1,distance,"-10,248286",217,"0,834314",145
5977,"0,000492",kd_tree,18,13,1,distance,"-10,248286",217,"0,834314",145
6121,"0,000507",kd_tree,19,13,1,distance,"-10,248286",217,"0,834314",145
6265,"0,00049",kd_tree,20,13,1,distance,"-10,248286",217,"0,834314",145
6409,"0,000512",kd_tree,21,13,1,distance,"-10,248286",217,"0,834314",145
6553,"0,000485",kd_tree,22,13,1,distance,"-10,248286",217,"0,834314",145
6697,"0,000481",kd_tree,23,13,1,distance,"-10,248286",217,"0,834314",145
6841,"0,000489",kd_tree,24,13,1,distance,"-10,248286",217,"0,834314",145
6985,"0,002948",brute,1,13,1,distance,"-10,248286",217,"0,834314",145
7129,"0,000406",brute,2,13,1,distance,"-10,248286",217,"0,834314",145
7273,"0,000406",brute,3,13,1,distance,"-10,248286",217,"0,834314",145
7417,"0,000426",brute,4,13,1,distance,"-10,248286",217,"0,834314",145
7561,"0,000406",brute,5,13,1,distance,"-10,248286",217,"0,834314",145
7705,"0,0004",brute,6,13,1,distance,"-10,248286",217,"0,834314",145
7849,"0,000404",brute,7,13,1,distance,"-10,248286",217,"0,834314",145
7993,"0,001234",brute,8,13,1,distance,"-10,248286",217,"0,834314",145
8137,"0,000422",brute,9,13,1,distance,"-10,248286",217,"0,834314",145
8281,"0,000414",brute,10,13,1,distance,"-10,248286",217,"0,834314",145
8425,"0,000434",brute,11,13,1,distance,"-10,248286",217,"0,834314",145
8569,"0,000414",brute,12,13,1,distance,"-10,248286",217,"0,834314",145
8713,"0,000425",brute,13,13,1,distance,"-10,248286",217,"0,834314",145
8857,"0,00047",brute,14,13,1,distance,"-10,248286",217,"0,834314",145
9001,"0,0004",brute,15,13,1,distance,"-10,248286",217,"0,834314",145
9145,"0,000434",brute,16,13,1,distance,"-10,248286",217,"0,834314",145
9289,"0,000408",brute,17,13,1,distance,"-10,248286",217,"0,834314",145
9433,"0,000502",brute,18,13,1,distance,"-10,248286",217,"0,834314",145
